gender,age,education,income,marital_status,employment,state,citizenship_status,place_birth,parent_nativity,immigrant_generation,immigration_levels_opinion,legalization_support,deportation_worry,political_party
0,55,1,21,3,1,33,1,1,2,2,1,0.5,NA,2
0,33,1,13,4,1,33,1,1,1,3,NA,0.5,NA,NA
0,20,1,NA,NA,2,4,1,1,2,2,NA,1,NA,NA
0,31,2,29,1,1,4,1,1,1,3,3,1,NA,2
0,51,2,24,4,1,4,1,2,NA,1,NA,1,NA,2
0,NA,1,14,3,3,4,NA,NA,NA,NA,1,1,NA,NA
0,19,1,3,2,3,4,1,1,3,2,3,1,NA,NA
0,35,1,NA,1,2,4,NA,NA,NA,NA,3,1,NA,2
0,37,1,14,NA,1,4,1,1,3,2,3,1,NA,2
0,35,2,12,4,1,4,1,1,1,3,3,1,NA,2
0,36,1,5,NA,1,4,1,2,NA,1,3,1,NA,NA
1,33,1,22,1,1,4,1,1,3,2,NA,0.5,NA,3
0,88,1,2,3,3,4,1,1,1,3,1,0.5,NA,2
1,48,2,13,NA,1,4,1,1,1,3,1,1,NA,2
0,41,2,23,1,1,33,1,1,1,3,1,0.5,NA,3
0,45,1,23,2,1,4,1,2,NA,1,3,1,NA,2
1,57,1,14,1,1,4,1,1,1,3,1,1,NA,2
1,42,2,24,1,1,4,NA,NA,NA,NA,3,1,NA,3
0,58,1,13,1,3,33,NA,NA,NA,NA,1,1,NA,3
0,33,1,6,NA,1,4,1,2,NA,1,1,1,NA,2
0,34,2,24,1,1,33,1,1,1,3,3,0.5,NA,2
0,32,1,4,4,2,33,1,1,1,3,1,1,NA,3
1,30,1,5,1,1,33,NA,NA,NA,NA,1,0.5,NA,2
0,26,1,6,NA,1,33,1,1,2,2,2,1,NA,3
0,59,1,22,3,1,4,NA,NA,NA,NA,1,0.5,NA,NA
0,35,1,14,1,1,4,NA,NA,NA,NA,3,1,NA,3
0,21,1,12,NA,1,4,NA,NA,NA,NA,3,1,NA,3
0,25,2,24,NA,1,4,NA,NA,NA,NA,3,1,NA,1
0,52,1,23,1,3,4,NA,NA,NA,NA,1,0.5,NA,1
0,50,2,23,1,1,4,NA,NA,NA,NA,3,1,NA,1
0,33,1,2,5,3,4,NA,NA,NA,NA,NA,1,NA,2
0,23,1,12,NA,1,4,NA,NA,NA,NA,1,1,NA,2
0,27,2,23,1,1,4,1,1,1,3,1,0.5,NA,1
1,19,1,NA,NA,1,4,1,1,3,2,3,1,NA,3
0,20,1,4,NA,2,33,1,1,2,2,1,0.5,NA,2
0,45,1,21,4,1,4,NA,NA,NA,NA,3,1,NA,2
1,79,1,22,1,3,4,NA,NA,NA,NA,1,0.5,NA,1
0,53,1,21,1,1,4,1,1,1,3,1,1,NA,2
1,35,2,NA,1,1,4,NA,NA,NA,NA,NA,1,NA,3
0,57,1,29,1,1,4,NA,NA,NA,NA,3,1,NA,2
1,38,1,23,1,1,4,NA,NA,NA,NA,3,1,NA,1
0,30,2,21,1,2,4,NA,NA,NA,NA,3,1,NA,3
1,20,1,5,NA,3,33,NA,2,NA,1,3,1,NA,3
0,47,1,23,1,2,4,NA,NA,NA,NA,1,0.5,NA,3
0,46,1,12,1,1,33,1,2,NA,1,1,0.5,NA,1
0,40,1,6,5,1,33,NA,2,NA,1,3,1,NA,3
0,55,2,4,NA,3,33,NA,2,NA,1,3,1,NA,NA
1,68,2,4,5,1,33,NA,2,NA,1,3,1,NA,2
0,60,1,NA,4,3,4,NA,NA,NA,NA,1,NA,NA,NA
0,25,1,19,NA,3,33,1,2,NA,1,3,0.5,NA,3
0,18,1,24,NA,1,4,NA,NA,NA,NA,1,1,NA,1
0,27,2,24,2,1,4,NA,NA,NA,NA,2,1,NA,2
0,28,2,26,NA,3,4,NA,NA,NA,NA,3,1,NA,2
0,21,1,13,1,3,4,NA,NA,NA,NA,3,1,NA,3
0,21,1,5,2,3,33,1,1,3,2,2,1,NA,2
0,34,2,12,4,1,4,NA,2,NA,1,3,1,NA,2
0,44,2,14,4,1,4,1,1,3,2,1,1,NA,3
0,44,2,22,NA,1,4,NA,NA,NA,NA,3,1,NA,2
0,38,1,6,4,1,33,1,1,3,2,3,1,NA,2
0,37,2,24,1,1,4,NA,NA,NA,NA,2,1,NA,1
0,23,1,14,1,1,4,1,1,3,2,2,1,NA,NA
0,35,1,3,NA,1,4,1,1,2,2,3,1,NA,2
0,48,2,22,NA,1,4,1,1,3,2,3,0.5,NA,2
1,40,1,NA,1,1,4,NA,NA,NA,NA,1,1,NA,3
1,26,1,22,NA,1,4,1,1,3,2,3,1,NA,2
0,31,2,22,1,1,4,1,1,2,2,1,1,NA,3
1,50,2,22,1,1,4,NA,NA,NA,NA,NA,0.5,NA,NA
0,55,1,23,1,1,4,1,1,1,3,1,1,NA,2
0,NA,2,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA
1,20,1,12,2,1,4,1,1,3,2,3,1,NA,1
0,37,1,25,1,2,4,NA,NA,NA,NA,3,0.5,NA,1
0,86,1,21,3,3,4,NA,NA,NA,NA,1,1,NA,1
0,61,1,23,3,1,4,NA,NA,NA,NA,1,1,NA,1
1,30,1,11,5,1,33,1,1,1,3,1,1,NA,2
0,38,2,24,NA,1,4,NA,NA,NA,NA,3,1,NA,NA
1,42,2,21,1,3,4,NA,NA,NA,NA,1,0.5,NA,1
0,46,1,29,1,1,30,NA,NA,NA,NA,1,0.5,NA,2
0,50,2,5,5,1,30,NA,NA,NA,NA,3,1,NA,2
1,37,1,12,1,1,30,NA,NA,NA,NA,NA,1,NA,NA
0,20,1,5,NA,3,30,NA,NA,NA,NA,3,0.5,NA,1
0,79,1,4,3,3,30,NA,NA,NA,NA,1,1,NA,2
0,39,1,24,1,2,30,NA,NA,NA,NA,3,1,NA,2
1,33,2,22,NA,1,30,NA,NA,NA,NA,3,1,NA,NA
0,45,2,21,4,1,30,NA,NA,NA,NA,1,1,NA,2
0,55,2,23,1,1,30,NA,NA,NA,NA,2,1,NA,2
1,49,1,21,1,3,30,NA,NA,NA,NA,3,1,NA,1
1,53,2,29,1,1,30,NA,NA,NA,NA,1,1,NA,3
0,52,1,NA,1,2,30,NA,NA,NA,NA,3,1,NA,1
1,24,2,24,NA,1,30,NA,NA,NA,NA,3,1,NA,3
1,60,1,12,3,3,30,NA,NA,NA,NA,NA,1,NA,1
1,24,1,11,1,3,30,NA,NA,NA,NA,1,0.5,NA,NA
1,26,2,12,NA,1,30,1,1,3,2,2,1,NA,3
0,75,1,3,4,3,30,NA,NA,NA,NA,3,1,NA,NA
1,35,1,12,NA,1,30,NA,NA,NA,NA,3,1,NA,2
1,49,2,23,1,1,30,NA,NA,NA,NA,3,1,NA,NA
0,62,2,24,1,1,13,NA,NA,NA,NA,1,1,NA,2
1,55,2,23,4,1,13,NA,NA,NA,NA,1,1,NA,2
0,57,2,19,1,2,13,NA,NA,NA,NA,1,0.5,NA,1
1,38,1,22,1,1,13,NA,NA,NA,NA,NA,1,NA,2
0,25,2,23,1,1,13,NA,NA,NA,NA,3,1,NA,2
0,72,2,25,4,3,13,NA,NA,NA,NA,3,1,NA,3
0,87,1,4,3,3,13,NA,NA,NA,NA,1,NA,NA,1
1,74,1,21,1,3,13,NA,NA,NA,NA,1,0.5,NA,NA
1,27,2,5,NA,1,13,NA,NA,NA,NA,2,1,NA,NA
0,38,2,6,4,1,13,NA,NA,NA,NA,3,1,NA,1
1,36,1,11,1,1,13,NA,NA,NA,NA,3,1,NA,3
1,50,1,22,1,1,13,NA,NA,NA,NA,1,0.5,NA,2
1,43,2,29,1,1,13,NA,NA,NA,NA,3,1,NA,2
1,61,1,14,1,1,13,NA,NA,NA,NA,1,0.5,NA,3
1,34,1,13,4,1,13,NA,NA,NA,NA,3,1,NA,NA
0,50,1,11,4,1,13,1,1,3,2,3,1,NA,2
1,25,2,21,NA,1,13,NA,NA,NA,NA,NA,1,NA,NA
0,47,1,23,1,1,13,NA,NA,NA,NA,1,0.5,NA,3
1,32,1,25,1,1,13,NA,NA,NA,NA,3,1,NA,NA
1,29,1,11,NA,1,13,NA,NA,NA,NA,NA,1,NA,3
0,41,2,13,4,1,13,NA,NA,NA,NA,3,1,NA,2
0,56,2,NA,1,1,13,NA,NA,NA,NA,NA,1,NA,2
0,18,1,22,NA,1,4,NA,NA,NA,NA,1,1,NA,2
0,53,1,23,1,1,4,1,1,1,3,1,1,NA,2
0,74,1,4,3,3,13,NA,NA,NA,NA,1,0.5,NA,2
0,42,2,26,1,2,4,NA,NA,NA,NA,1,1,NA,1
0,24,1,3,2,1,4,1,1,3,2,3,1,NA,2
1,40,2,26,1,1,4,NA,NA,NA,NA,3,0.5,NA,2
1,20,1,14,NA,1,4,1,1,3,2,1,1,NA,3
0,29,1,19,1,1,4,1,1,3,2,3,1,NA,1
0,23,1,11,4,1,4,1,2,NA,1,1,1,NA,3
1,74,1,12,1,3,13,NA,NA,NA,NA,1,0.5,NA,NA
0,75,1,5,3,3,30,NA,NA,NA,NA,3,0.5,NA,2
1,35,2,25,1,1,30,NA,NA,NA,NA,2,0.5,NA,3
0,37,2,24,1,1,4,NA,NA,NA,NA,1,0.5,NA,1
1,51,1,NA,1,1,30,NA,NA,NA,NA,1,0.5,NA,1
1,19,1,2,NA,3,30,1,1,3,2,3,1,NA,2
0,50,1,21,1,1,30,1,1,1,3,3,1,NA,3
1,39,2,23,1,1,4,NA,NA,NA,NA,3,0.5,NA,2
0,75,1,11,3,3,30,NA,NA,NA,NA,3,1,NA,1
1,34,1,5,4,1,30,1,1,3,2,2,1,NA,NA
0,32,1,6,2,2,4,NA,NA,NA,NA,1,1,NA,3
1,34,2,6,NA,1,33,NA,2,NA,1,3,1,NA,2
0,47,1,13,2,1,4,NA,NA,NA,NA,1,NA,NA,2
1,86,2,NA,1,3,4,1,1,3,2,NA,NA,NA,NA
0,58,2,11,4,3,33,NA,NA,NA,NA,3,1,NA,2
0,45,1,24,1,1,4,1,1,1,3,1,1,NA,2
0,59,1,29,4,2,30,NA,NA,NA,NA,1,1,NA,2
0,64,1,5,1,3,4,1,1,1,3,1,0.5,NA,2
0,55,1,21,1,1,30,1,2,NA,1,1,1,NA,1
0,26,1,13,1,2,30,NA,NA,NA,NA,1,0.5,NA,2
1,83,1,11,3,1,13,NA,NA,NA,NA,1,NA,NA,1
0,34,1,11,2,1,30,1,1,3,2,1,1,NA,NA
0,55,2,6,4,1,30,1,2,NA,1,1,0.5,NA,2
0,55,1,11,1,3,4,1,1,1,3,1,1,NA,3
1,47,2,24,1,1,4,NA,NA,NA,NA,2,1,NA,NA
1,31,2,NA,1,1,4,NA,NA,NA,NA,3,1,NA,2
1,33,1,21,NA,1,4,NA,2,NA,1,3,1,NA,NA
0,67,2,NA,3,1,4,1,2,NA,1,1,1,NA,1
1,48,1,4,4,3,30,NA,NA,NA,NA,3,1,NA,NA
1,59,1,14,2,3,30,NA,NA,NA,NA,1,1,NA,NA
1,71,1,11,1,3,30,NA,NA,NA,NA,1,1,NA,3
0,19,1,NA,NA,3,30,NA,NA,NA,NA,1,0.5,NA,2
1,46,2,22,2,1,30,NA,NA,NA,NA,3,1,NA,3
0,53,2,24,1,1,33,NA,NA,NA,NA,NA,1,NA,2
0,33,2,23,1,1,33,1,1,3,2,1,1,NA,2
0,18,1,21,NA,3,30,1,2,NA,1,1,0.5,NA,2
1,52,2,NA,1,1,30,1,2,NA,1,1,0.5,NA,3
0,29,1,NA,1,3,30,1,1,3,2,1,1,NA,2
1,41,1,3,5,3,30,1,1,3,2,1,1,NA,3
0,50,1,NA,5,2,30,1,2,NA,1,3,1,NA,2
0,37,1,11,NA,1,4,1,1,1,3,3,1,NA,3
0,50,2,14,2,1,4,NA,NA,NA,NA,3,1,NA,NA
0,21,1,6,NA,3,4,1,1,3,2,1,0.5,NA,2
0,42,1,4,4,3,4,1,1,1,3,1,1,NA,3
0,24,2,22,NA,1,4,1,2,NA,1,3,1,NA,2
0,50,1,24,1,1,4,NA,NA,NA,NA,2,0.5,NA,3
0,24,2,25,1,1,4,1,1,1,3,3,1,NA,3
0,22,1,NA,NA,3,4,NA,NA,NA,NA,3,0.5,NA,3
1,42,1,24,1,1,4,1,1,2,2,1,0.5,NA,NA
1,57,2,22,1,1,4,1,1,1,3,1,1,NA,3
1,20,1,11,NA,1,4,NA,2,NA,1,2,1,NA,3
0,33,2,21,NA,1,4,1,2,NA,1,3,1,NA,2
1,65,2,NA,2,3,4,1,1,2,2,NA,1,NA,3
1,26,1,12,4,3,4,1,1,1,3,3,1,NA,3
1,38,1,24,1,1,4,1,1,1,3,1,0.5,NA,3
0,50,2,29,1,1,30,NA,NA,NA,NA,1,1,NA,3
0,NA,2,29,4,1,30,NA,NA,NA,NA,3,1,NA,3
1,22,1,14,1,2,13,NA,NA,NA,NA,1,0.5,NA,1
0,24,2,12,NA,3,4,NA,NA,NA,NA,3,1,NA,2
1,33,1,12,2,1,9,NA,NA,NA,NA,NA,1,NA,3
1,42,2,12,1,1,9,NA,NA,NA,NA,3,0.5,NA,2
0,44,1,23,1,3,9,NA,NA,NA,NA,NA,1,NA,1
0,55,1,24,1,3,9,NA,NA,NA,NA,3,1,NA,1
0,53,2,23,1,1,9,NA,NA,NA,NA,1,1,NA,3
1,27,1,14,1,1,30,NA,2,NA,1,1,1,NA,2
0,29,1,5,NA,1,9,1,1,2,2,3,1,NA,2
0,39,1,6,4,1,9,1,1,3,2,3,1,NA,2
1,27,2,13,NA,1,9,NA,2,NA,1,3,1,NA,2
0,30,1,22,1,1,9,NA,2,NA,1,1,1,NA,1
1,59,1,12,4,3,9,NA,NA,NA,NA,1,NA,NA,2
0,42,1,4,4,1,30,NA,2,NA,1,1,1,NA,1
0,20,1,24,NA,3,42,NA,NA,NA,NA,3,1,NA,2
1,22,1,14,1,1,42,NA,NA,NA,NA,1,0.5,NA,1
1,29,1,NA,2,1,4,NA,2,NA,1,2,1,NA,NA
0,NA,2,NA,1,3,42,NA,NA,NA,NA,3,1,NA,2
0,31,2,23,1,2,42,NA,NA,NA,NA,NA,1,NA,1
0,28,1,4,4,2,42,1,1,1,3,1,1,NA,NA
1,21,1,21,NA,3,42,1,1,1,3,2,1,NA,1
0,66,2,11,3,3,42,NA,NA,NA,NA,3,1,NA,3
0,41,1,3,1,2,42,1,2,NA,1,1,1,NA,3
0,50,1,NA,4,1,42,NA,NA,NA,NA,3,1,NA,1
1,35,1,6,NA,1,42,NA,NA,NA,NA,3,1,NA,2
0,48,1,12,5,1,9,1,2,NA,1,NA,1,NA,2
1,58,1,NA,1,1,42,NA,NA,NA,NA,1,1,NA,3
1,69,2,23,1,3,4,1,1,1,3,3,1,NA,1
0,61,1,6,1,2,42,NA,NA,NA,NA,3,1,NA,1
0,32,1,14,1,2,13,NA,2,NA,1,3,1,NA,3
1,38,2,22,2,1,3,NA,NA,NA,NA,3,0.5,NA,3
0,63,1,NA,4,3,3,NA,NA,NA,NA,NA,1,NA,3
1,24,1,6,NA,3,3,1,2,NA,1,1,1,NA,3
1,40,2,14,4,1,3,NA,NA,NA,NA,3,1,NA,3
1,29,2,19,2,1,42,1,1,1,3,2,1,NA,2
0,25,1,NA,1,2,4,NA,2,NA,1,1,1,NA,NA
0,40,1,NA,1,1,4,1,1,1,3,3,NA,NA,1
0,42,2,24,1,1,4,1,1,1,3,2,1,NA,NA
1,36,1,23,1,1,9,NA,NA,NA,NA,3,1,NA,1
0,52,1,23,1,2,9,1,1,1,3,3,0.5,NA,NA
1,33,1,24,2,1,9,1,1,1,3,3,1,NA,1
1,27,1,NA,NA,1,9,1,1,2,2,2,1,NA,3
1,18,1,NA,NA,3,30,NA,2,NA,1,1,1,NA,2
1,80,1,13,1,3,4,1,1,1,3,3,1,NA,2
0,46,2,NA,1,1,30,1,2,NA,1,NA,1,NA,2
0,39,1,6,1,1,9,NA,2,NA,1,1,1,NA,NA
1,43,1,14,4,1,42,1,1,1,3,3,1,NA,1
0,37,1,5,1,1,42,1,1,1,3,1,1,NA,NA
1,18,1,2,NA,1,4,NA,2,NA,1,1,1,NA,3
0,48,1,14,1,2,42,1,1,1,3,3,1,NA,2
1,23,1,6,2,1,13,1,1,3,2,3,1,NA,2
0,59,2,29,NA,1,4,NA,NA,NA,NA,3,1,NA,3
0,43,2,24,1,1,4,1,2,NA,1,1,NA,NA,1
0,30,1,23,1,3,9,1,1,1,3,3,1,NA,1
0,39,1,12,1,1,4,1,1,1,3,3,1,NA,2
0,36,1,21,1,1,4,1,1,2,2,2,1,NA,NA
1,46,1,NA,1,1,4,1,2,NA,1,NA,1,NA,NA
1,24,1,12,NA,1,9,1,1,3,2,3,1,NA,3
0,70,1,6,3,3,3,NA,NA,NA,NA,1,1,NA,3
0,27,2,23,1,1,3,1,1,1,3,3,1,NA,2
0,28,2,3,NA,1,9,NA,2,NA,1,3,1,NA,3
1,20,1,11,NA,3,3,1,1,3,2,3,1,NA,3
0,21,1,21,NA,3,3,1,1,3,2,1,1,NA,2
0,35,2,22,1,2,9,1,1,1,3,3,1,NA,2
1,76,1,12,3,3,9,NA,NA,NA,NA,1,0.5,NA,NA
0,44,1,21,4,3,33,1,2,NA,1,1,1,NA,2
1,29,2,14,1,1,13,NA,NA,NA,NA,3,1,NA,1
0,NA,1,NA,NA,3,30,NA,NA,NA,NA,2,1,NA,NA
0,51,2,6,5,1,13,NA,NA,NA,NA,1,1,NA,3
0,36,1,21,1,1,30,NA,NA,NA,NA,3,1,NA,1
1,26,1,4,NA,1,13,NA,NA,NA,NA,3,1,NA,3
0,32,1,NA,1,1,9,1,1,3,2,NA,1,NA,NA
1,64,2,22,1,3,4,NA,NA,NA,NA,2,1,NA,2
1,24,1,14,NA,1,3,NA,NA,NA,NA,3,0.5,NA,2
0,61,1,NA,3,3,4,1,1,3,2,1,1,NA,2
0,62,1,21,1,3,4,NA,NA,NA,NA,1,1,NA,3
0,46,1,22,4,1,3,NA,NA,NA,NA,3,1,NA,1
0,80,1,12,2,3,4,NA,NA,NA,NA,3,1,NA,3
0,39,1,1,4,2,9,1,1,3,2,1,1,NA,NA
0,32,1,23,1,1,9,1,1,2,2,1,0.5,NA,3
1,28,2,12,NA,3,9,1,1,3,2,1,1,NA,1
0,66,2,23,1,3,42,1,1,2,2,3,1,NA,2
0,NA,2,2,1,1,9,NA,2,NA,1,1,1,NA,NA
0,74,1,5,3,3,13,NA,NA,NA,NA,1,1,NA,2
0,26,2,23,1,1,9,1,2,NA,1,1,1,NA,1
1,77,1,6,1,3,13,NA,NA,NA,NA,1,NA,NA,1
1,39,1,3,1,1,9,1,2,NA,1,1,1,NA,1
0,29,2,12,1,1,9,1,1,2,2,3,1,NA,3
1,40,1,23,1,1,9,1,1,3,2,3,1,NA,NA
1,53,2,25,1,1,9,1,2,NA,1,1,1,NA,2
1,40,2,24,4,1,9,1,1,1,3,1,1,NA,1
1,35,2,5,4,1,9,NA,NA,NA,NA,1,0.5,NA,1
1,25,1,2,NA,3,9,1,1,2,2,2,1,NA,NA
1,41,1,22,2,3,9,1,1,1,3,3,1,NA,2
0,27,1,11,4,1,9,1,2,NA,1,1,1,NA,1
0,49,2,24,1,1,13,NA,NA,NA,NA,3,1,NA,2
1,27,2,21,1,1,13,NA,NA,NA,NA,3,1,NA,1
1,54,1,22,1,1,13,NA,NA,NA,NA,3,1,NA,2
0,40,1,12,1,1,42,1,1,3,2,1,0.5,NA,3
1,47,2,22,1,1,13,1,1,2,2,1,1,NA,2
0,44,2,24,1,1,4,NA,NA,NA,NA,3,0.5,NA,3
0,19,1,12,NA,3,4,NA,NA,NA,NA,3,1,NA,2
0,24,1,11,1,1,30,NA,2,NA,1,3,1,NA,2
1,50,1,11,4,1,13,NA,NA,NA,NA,2,1,NA,3
0,52,2,14,1,1,4,NA,NA,NA,NA,1,0.5,NA,2
0,48,1,NA,1,1,13,NA,NA,NA,NA,1,1,NA,NA
0,18,1,12,NA,3,9,1,1,2,2,3,1,NA,NA
0,51,1,21,5,1,30,NA,2,NA,1,2,NA,NA,3
0,61,2,22,1,1,42,NA,NA,NA,NA,3,1,NA,1
0,65,1,22,4,1,9,1,2,NA,1,1,1,NA,3
0,42,1,4,NA,3,9,NA,NA,NA,NA,1,1,NA,3
1,NA,1,24,2,1,9,1,1,3,2,1,0.5,NA,NA
0,48,2,21,1,1,9,1,1,1,3,3,1,NA,1
1,23,1,6,NA,1,9,1,1,2,2,1,1,NA,2
1,45,1,22,1,1,13,NA,NA,NA,NA,3,1,NA,2
0,52,2,12,4,1,13,NA,NA,NA,NA,3,1,NA,2
1,49,2,23,1,1,13,NA,NA,NA,NA,3,1,NA,2
1,45,2,23,4,1,13,NA,NA,NA,NA,3,0.5,NA,1
0,56,2,22,1,1,4,NA,NA,NA,NA,3,1,NA,1
1,28,1,NA,NA,1,13,NA,NA,NA,NA,3,0.5,NA,3
0,41,2,25,NA,1,4,1,1,3,2,3,1,NA,3
1,36,1,12,NA,1,4,NA,NA,NA,NA,1,1,NA,1
0,36,2,23,1,1,4,1,1,3,2,1,0.5,NA,2
0,48,1,23,1,1,4,1,1,1,3,1,1,NA,1
0,68,2,22,NA,1,4,NA,NA,NA,NA,1,1,NA,2
0,25,1,6,1,1,13,NA,NA,NA,NA,1,0.5,NA,1
0,41,1,21,NA,1,30,1,1,1,3,1,1,NA,3
1,26,2,21,5,1,30,NA,NA,NA,NA,1,1,NA,2
0,46,1,6,1,2,4,NA,2,NA,1,3,1,NA,3
0,39,2,24,1,1,30,NA,NA,NA,NA,1,1,NA,3
0,20,1,4,2,1,4,1,1,3,2,3,NA,NA,3
0,NA,2,NA,NA,1,18,NA,NA,NA,NA,NA,0.5,NA,3
0,31,1,4,2,1,18,1,1,3,2,1,1,NA,1
0,56,2,29,1,1,30,NA,NA,NA,NA,3,1,NA,2
0,76,2,1,NA,3,18,NA,NA,NA,NA,1,1,NA,3
0,45,1,13,1,1,13,NA,2,NA,1,NA,1,NA,NA
1,46,1,6,1,2,4,NA,2,NA,1,3,1,NA,3
0,27,2,4,NA,1,37,NA,NA,NA,NA,2,1,NA,3
1,47,1,4,1,3,37,NA,NA,NA,NA,2,0.5,NA,2
0,33,2,21,5,1,14,NA,NA,NA,NA,3,1,NA,1
1,22,1,12,NA,3,47,NA,NA,NA,NA,3,1,NA,1
0,22,1,4,NA,1,15,NA,NA,NA,NA,3,1,NA,1
0,32,1,22,2,1,14,NA,NA,NA,NA,NA,1,NA,3
1,73,2,5,1,3,47,NA,NA,NA,NA,1,1,NA,1
0,37,1,13,1,2,28,NA,NA,NA,NA,3,1,NA,1
1,42,1,22,1,1,46,NA,NA,NA,NA,1,NA,NA,3
0,50,1,4,NA,1,28,NA,NA,NA,NA,3,1,NA,2
0,58,2,14,1,1,46,NA,NA,NA,NA,3,1,NA,2
0,21,1,3,NA,1,34,NA,NA,NA,NA,1,1,NA,3
0,41,1,14,2,1,10,NA,NA,NA,NA,1,1,NA,2
1,60,1,12,1,3,34,NA,NA,NA,NA,1,0.5,NA,3
0,NA,NA,NA,1,1,37,NA,NA,NA,NA,3,1,NA,1
1,18,1,13,NA,3,34,NA,NA,NA,NA,3,1,NA,3
0,51,1,11,1,1,26,NA,NA,NA,NA,3,1,NA,1
0,NA,1,NA,1,1,21,NA,NA,NA,NA,1,0.5,NA,NA
0,25,2,21,NA,1,37,NA,NA,NA,NA,3,0.5,NA,2
1,38,1,22,1,1,21,NA,NA,NA,NA,1,0.5,NA,1
0,50,2,29,1,1,21,NA,NA,NA,NA,3,1,NA,3
0,55,1,13,1,3,6,NA,NA,NA,NA,3,1,NA,3
0,25,2,4,NA,1,18,NA,NA,NA,NA,3,1,NA,3
0,80,1,6,3,3,44,NA,NA,NA,NA,NA,1,NA,2
0,34,1,5,1,2,4,1,1,1,3,1,1,NA,1
1,52,1,12,1,3,26,NA,NA,NA,NA,3,1,NA,3
0,47,1,13,1,1,26,NA,NA,NA,NA,3,1,NA,NA
0,32,1,23,1,1,19,NA,NA,NA,NA,1,1,NA,1
0,52,1,22,1,1,37,NA,NA,NA,NA,1,1,NA,1
1,45,1,21,1,1,34,NA,NA,NA,NA,3,1,NA,NA
1,42,1,6,1,1,44,NA,NA,NA,NA,1,NA,NA,1
1,29,1,1,NA,3,34,NA,NA,NA,NA,3,0.5,NA,NA
0,18,1,13,NA,1,41,NA,NA,NA,NA,3,0.5,NA,2
1,44,1,12,1,1,20,NA,NA,NA,NA,1,0.5,NA,3
1,29,1,12,NA,1,26,NA,NA,NA,NA,1,0.5,NA,1
1,34,1,23,1,1,20,NA,NA,NA,NA,3,1,NA,1
0,58,1,5,4,1,44,NA,NA,NA,NA,1,0.5,NA,2
0,55,1,4,4,1,16,NA,NA,NA,NA,3,1,NA,2
1,50,1,11,1,1,44,NA,NA,NA,NA,3,1,NA,1
0,32,2,NA,1,1,6,NA,NA,NA,NA,NA,NA,NA,2
1,24,2,11,NA,1,18,NA,NA,NA,NA,3,1,NA,3
1,33,1,22,1,1,37,NA,NA,NA,NA,3,1,NA,1
0,18,1,2,2,3,10,1,1,1,3,1,1,NA,2
1,74,2,23,1,3,34,NA,NA,NA,NA,1,NA,NA,1
0,43,2,12,5,1,34,NA,NA,NA,NA,3,1,NA,NA
0,80,2,21,1,3,45,NA,NA,NA,NA,NA,1,NA,3
1,18,1,NA,NA,1,37,NA,NA,NA,NA,3,1,NA,3
1,55,2,24,1,1,34,NA,NA,NA,NA,3,1,NA,3
1,27,2,6,NA,1,26,NA,NA,NA,NA,3,0.5,NA,1
0,72,2,5,1,3,41,NA,NA,NA,NA,1,1,NA,2
0,35,2,24,NA,1,38,NA,NA,NA,NA,3,1,NA,3
0,52,2,24,1,1,20,NA,NA,NA,NA,3,1,NA,2
0,55,1,29,1,2,18,NA,NA,NA,NA,3,1,NA,1
0,59,2,23,1,1,45,NA,NA,NA,NA,3,NA,NA,2
1,59,1,11,1,3,37,NA,NA,NA,NA,3,1,NA,2
1,18,1,3,NA,3,21,NA,NA,NA,NA,3,1,NA,3
1,58,2,22,1,1,44,NA,NA,NA,NA,1,1,NA,3
1,61,2,24,1,1,48,NA,NA,NA,NA,3,1,NA,1
1,40,2,23,1,2,41,NA,NA,NA,NA,3,1,NA,NA
1,23,1,26,NA,NA,37,NA,NA,NA,NA,NA,1,NA,NA
0,70,2,24,1,1,20,NA,NA,NA,NA,3,0.5,NA,3
0,34,1,4,4,3,39,NA,NA,NA,NA,1,0.5,NA,2
0,67,1,11,5,2,44,NA,NA,NA,NA,3,1,NA,1
0,55,2,NA,1,1,6,NA,NA,NA,NA,1,1,NA,NA
0,45,1,14,1,1,21,NA,NA,NA,NA,1,0.5,NA,3
1,21,1,5,NA,3,16,NA,NA,NA,NA,NA,1,NA,3
0,48,2,21,5,1,37,NA,NA,NA,NA,1,0.5,NA,2
1,39,2,23,1,1,37,NA,NA,NA,NA,3,1,NA,2
0,68,2,6,1,3,16,NA,NA,NA,NA,1,1,NA,3
1,53,2,24,1,1,47,NA,NA,NA,NA,NA,1,NA,2
1,76,2,NA,1,3,6,NA,NA,NA,NA,1,1,NA,1
1,41,2,24,1,1,44,NA,NA,NA,NA,3,1,NA,1
1,44,1,22,4,1,6,NA,NA,NA,NA,1,1,NA,2
0,58,1,NA,1,2,26,NA,NA,NA,NA,3,0.5,NA,1
0,39,1,14,1,1,16,NA,NA,NA,NA,NA,1,NA,2
0,25,2,6,4,1,37,NA,NA,NA,NA,3,1,NA,2
0,44,1,21,1,1,37,NA,NA,NA,NA,3,0.5,NA,1
0,69,1,NA,NA,3,36,NA,NA,NA,NA,1,1,NA,1
1,28,2,6,NA,1,18,NA,NA,NA,NA,3,1,NA,3
1,23,1,22,NA,1,34,NA,NA,NA,NA,NA,1,NA,1
1,24,1,12,NA,1,10,NA,NA,NA,NA,3,1,NA,NA
