gender,age,education,income,marital_status,employment,state,citizenship_status,place_birth,parent_nativity,immigrant_generation,immigration_levels_opinion,legalization_support,deportation_worry,political_party
1,59,3,5,1,1,NA,1,2,3,1,3,NA,4,2
1,46,1,21,1,1,NA,1,2,3,1,3,NA,3,2
0,32,1,6,1,2,NA,NA,2,1,1,1,NA,1,NA
1,35,1,7,1,1,NA,0,1,3,2,3,NA,3,2
1,22,1,NA,2,1,NA,NA,1,2,2,1,NA,4,3
1,28,1,2,1,1,NA,0,1,3,2,1,NA,1,3
1,36,1,13,1,1,NA,0,2,3,1,3,NA,2,2
1,18,1,3,NA,2,NA,NA,2,3,1,1,NA,4,2
1,29,4,12,NA,1,NA,1,2,3,1,1,NA,2,1
1,27,1,6,NA,1,NA,0,2,3,1,1,NA,1,NA
1,NA,1,5,NA,1,NA,0,2,3,1,2,NA,2,3
1,41,1,NA,1,2,NA,1,1,3,2,3,NA,1,3
0,65,1,7,3,2,NA,0,2,3,1,1,NA,2,2
1,30,1,3,NA,1,NA,0,1,3,2,3,NA,1,2
1,NA,1,12,1,1,NA,1,2,3,1,1,NA,2,1
0,19,1,5,NA,1,NA,NA,2,3,1,3,NA,2,3
1,84,1,6,3,2,NA,1,2,3,1,NA,NA,3,NA
0,39,3,4,4,1,NA,NA,1,3,2,1,NA,4,NA
0,73,1,NA,3,2,NA,0,1,3,2,3,NA,1,NA
1,NA,1,6,NA,1,NA,0,1,3,2,2,NA,1,1
0,18,3,NA,NA,2,NA,NA,2,3,1,3,NA,1,1
1,NA,NA,NA,NA,NA,NA,0,1,3,2,1,NA,2,3
0,NA,1,5,1,2,NA,1,1,3,2,3,NA,3,NA
1,42,1,21,1,1,NA,NA,2,2,1,3,NA,4,2
0,37,1,6,NA,1,NA,1,1,3,2,1,NA,3,1
1,50,1,6,5,2,NA,0,1,3,2,3,NA,1,3
0,68,1,NA,4,2,NA,NA,1,1,3,1,NA,4,1
1,63,1,11,1,1,NA,1,1,3,2,NA,NA,2,1
0,48,3,24,1,2,NA,NA,1,1,3,1,NA,4,2
0,74,1,3,3,2,NA,1,1,3,2,1,NA,2,2
1,38,1,6,2,1,NA,0,1,3,2,3,NA,1,NA
0,62,1,5,4,1,NA,0,1,2,2,1,NA,4,NA
1,50,3,14,1,1,NA,0,1,3,2,3,NA,2,2
1,36,1,5,1,1,NA,NA,2,NA,1,NA,NA,1,NA
1,42,1,25,1,1,NA,NA,1,1,3,1,NA,4,1
1,30,4,14,1,1,NA,0,1,3,2,3,NA,3,2
1,36,4,24,1,1,NA,1,2,3,1,3,NA,4,3
0,44,4,24,1,1,NA,NA,1,1,3,3,NA,4,2
1,57,3,4,1,2,NA,1,2,3,1,3,NA,4,NA
0,77,1,3,3,2,NA,NA,2,3,1,3,NA,4,2
1,26,1,6,NA,1,NA,0,2,3,1,2,NA,1,3
0,26,NA,24,NA,1,NA,NA,2,1,1,2,NA,4,2
1,30,1,4,1,1,NA,0,1,3,2,NA,NA,1,3
1,61,1,21,1,2,NA,1,2,3,1,1,NA,4,1
1,29,3,13,NA,1,NA,NA,2,2,1,2,NA,4,NA
1,42,1,4,5,1,NA,0,2,3,1,1,NA,2,2
1,40,1,12,2,1,NA,NA,2,1,1,1,NA,4,NA
0,37,1,7,NA,1,NA,NA,1,1,3,1,NA,4,2
1,43,2,4,1,1,NA,0,1,3,2,3,NA,1,2
1,28,1,2,NA,1,NA,NA,1,1,3,3,NA,4,3
1,22,1,5,5,1,NA,0,2,3,1,3,NA,1,2
1,45,3,21,1,1,NA,1,1,3,2,3,NA,3,2
1,26,1,4,1,1,NA,NA,1,1,3,2,NA,2,NA
1,27,4,NA,NA,1,NA,NA,2,3,1,3,NA,4,2
1,48,1,1,NA,2,NA,1,2,3,1,2,NA,1,NA
1,74,1,5,1,2,NA,1,1,3,2,1,NA,2,1
1,43,1,NA,1,2,NA,0,1,3,2,2,NA,1,3
1,42,1,4,2,1,NA,0,1,3,2,1,NA,1,3
1,47,1,23,1,1,NA,NA,1,1,3,3,NA,4,3
1,42,3,5,1,1,NA,0,1,3,2,1,NA,1,NA
1,24,1,2,5,1,NA,0,1,3,2,1,NA,2,NA
1,37,2,7,1,1,NA,0,1,3,2,3,NA,3,3
1,58,1,4,3,1,NA,1,1,3,2,3,NA,1,NA
1,60,1,7,2,2,NA,1,1,3,2,1,NA,4,1
1,62,1,21,1,1,NA,NA,2,1,1,3,NA,4,2
1,18,1,21,NA,1,NA,NA,2,3,1,1,NA,4,3
1,39,1,12,1,1,NA,1,1,3,2,1,NA,2,NA
0,68,1,2,5,2,NA,0,1,3,2,1,NA,1,2
0,34,1,21,1,1,NA,0,2,3,1,3,NA,1,1
1,52,3,22,1,1,NA,NA,1,3,2,3,NA,1,2
0,54,1,6,1,1,NA,1,1,3,2,1,NA,2,3
1,27,3,3,1,1,NA,1,2,3,1,1,NA,1,3
1,NA,NA,NA,NA,2,NA,NA,1,2,2,1,NA,2,3
0,NA,1,NA,1,2,NA,1,1,3,2,NA,NA,4,NA
1,36,NA,22,1,1,NA,NA,1,1,3,1,NA,4,2
1,37,4,22,1,1,NA,1,1,3,2,1,NA,1,2
1,26,3,14,2,1,NA,0,2,3,1,2,NA,2,NA
1,72,4,26,1,1,NA,1,1,3,2,3,NA,2,3
1,18,1,24,NA,2,NA,NA,1,1,3,3,NA,4,2
0,49,1,5,5,1,NA,1,1,3,2,3,NA,1,2
0,32,1,5,1,1,NA,0,2,3,1,1,NA,2,3
1,85,1,6,1,2,NA,NA,2,1,1,3,NA,4,3
1,57,1,5,1,2,NA,NA,1,1,3,3,NA,2,2
1,21,1,5,NA,1,NA,NA,1,2,2,3,NA,4,2
0,35,1,4,2,1,NA,0,1,3,2,1,NA,1,3
1,29,3,13,1,1,NA,1,1,3,2,NA,NA,4,3
1,58,NA,26,1,1,NA,NA,1,3,2,2,NA,2,2
1,58,1,3,4,2,NA,NA,1,2,2,1,NA,3,3
1,64,3,3,1,2,NA,NA,1,2,2,2,NA,4,2
1,39,3,23,1,1,NA,1,2,3,1,3,NA,1,2
1,35,1,4,1,1,NA,0,1,3,2,1,NA,1,2
0,28,1,4,1,2,NA,0,2,3,1,1,NA,1,3
0,59,1,NA,1,2,NA,1,1,3,2,1,NA,4,2
0,40,1,NA,1,1,NA,0,1,3,2,NA,NA,2,3
1,28,1,5,NA,1,NA,0,2,3,1,3,NA,2,NA
1,43,1,23,1,1,NA,1,1,3,2,1,NA,1,2
1,39,NA,23,1,1,NA,NA,2,1,1,3,NA,4,NA
1,28,1,NA,NA,1,NA,NA,1,3,2,NA,NA,3,3
1,43,NA,25,1,1,NA,NA,2,1,1,3,NA,4,1
0,42,1,3,NA,1,NA,1,1,3,2,3,NA,1,3
1,37,NA,22,1,1,NA,1,2,3,1,3,NA,2,3
1,57,1,3,1,2,NA,0,1,3,2,3,NA,1,3
0,29,2,5,1,2,NA,NA,1,3,2,1,NA,2,NA
1,32,1,6,1,1,NA,0,2,3,1,3,NA,1,3
0,NA,NA,NA,1,NA,NA,0,1,3,2,NA,NA,3,1
1,24,NA,5,NA,1,NA,0,2,3,1,NA,NA,1,3
1,43,1,7,1,1,NA,1,1,3,2,1,NA,NA,2
1,66,1,12,1,1,NA,NA,1,2,2,1,NA,2,2
1,33,1,2,1,2,NA,0,1,3,2,1,NA,2,3
1,61,1,21,1,1,NA,NA,2,1,1,3,NA,1,2
1,44,1,2,1,1,NA,NA,2,1,1,1,NA,3,3
1,23,3,2,NA,1,NA,0,2,3,1,3,NA,1,3
0,NA,1,NA,4,2,NA,NA,2,3,1,3,NA,4,NA
1,65,1,12,1,2,NA,1,2,3,1,1,NA,1,1
1,29,3,NA,NA,1,NA,NA,2,1,1,1,NA,4,NA
1,84,NA,NA,3,NA,NA,NA,2,1,1,1,NA,4,2
1,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,NA,4,3
1,NA,NA,NA,1,NA,NA,0,2,NA,1,NA,NA,NA,NA
0,28,4,11,NA,1,NA,1,2,3,1,3,NA,4,2
1,36,1,14,1,1,NA,0,2,3,1,3,NA,1,3
1,53,3,5,1,2,NA,NA,2,1,1,1,NA,1,2
1,43,3,23,1,1,NA,NA,1,3,2,3,NA,2,2
0,25,2,2,5,1,NA,NA,1,1,3,1,NA,4,1
1,30,4,11,4,1,NA,0,2,3,1,1,NA,3,3
1,35,1,NA,1,1,NA,0,1,3,2,NA,NA,1,3
1,NA,1,NA,NA,NA,NA,NA,1,3,2,3,NA,2,2
1,43,1,5,1,1,NA,0,1,3,2,1,NA,2,NA
0,58,1,5,3,1,NA,0,1,3,2,1,NA,1,3
0,43,4,22,4,1,NA,NA,1,2,2,1,NA,4,1
1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,1,1
1,70,1,3,4,2,NA,1,1,3,2,3,NA,3,2
0,53,4,25,1,1,NA,NA,1,2,2,3,NA,4,1
1,30,1,11,2,1,NA,0,2,3,1,3,NA,4,3
1,55,1,5,1,2,NA,1,1,3,2,3,NA,1,2
1,50,1,23,1,1,NA,NA,1,1,3,3,NA,4,1
1,30,3,1,1,2,NA,NA,2,1,1,1,NA,4,1
0,21,1,5,1,2,NA,NA,1,3,2,1,NA,1,3
1,NA,1,6,NA,1,NA,NA,2,1,1,NA,NA,4,3
1,54,1,13,1,1,NA,0,1,3,2,3,NA,1,2
1,36,3,5,2,1,NA,0,2,3,1,3,NA,1,3
1,39,1,NA,5,NA,NA,0,1,3,2,NA,NA,1,3
1,63,1,4,1,1,NA,0,2,3,1,1,NA,2,3
0,41,3,24,1,2,NA,NA,1,1,3,1,NA,4,1
1,25,1,4,2,2,NA,0,1,3,2,3,NA,1,NA
1,60,1,NA,4,2,NA,NA,2,1,1,3,NA,2,2
1,44,1,5,1,1,NA,0,1,3,2,1,NA,2,3
1,63,1,NA,NA,2,NA,0,2,3,1,3,NA,2,3
1,37,1,6,4,1,NA,1,1,3,2,1,NA,2,3
1,45,3,12,1,1,NA,NA,2,3,1,1,NA,4,3
0,33,3,2,1,1,NA,0,1,3,2,1,NA,1,3
0,37,1,13,1,2,NA,NA,1,1,3,1,NA,1,3
0,NA,4,NA,NA,2,NA,NA,1,1,3,3,NA,4,2
0,55,3,6,1,1,NA,1,1,3,2,3,NA,2,2
0,41,1,6,1,1,NA,NA,1,2,2,1,NA,1,2
1,54,1,5,3,2,NA,0,1,3,2,3,NA,1,2
0,21,1,15,1,2,NA,NA,2,1,1,2,NA,4,3
0,23,1,NA,1,2,NA,NA,1,3,2,1,NA,4,NA
0,53,1,4,1,2,NA,NA,2,3,1,3,NA,2,3
1,NA,NA,NA,NA,NA,NA,1,2,3,1,3,NA,2,1
1,19,1,6,NA,1,NA,1,1,3,2,2,NA,4,2
1,32,1,4,1,2,NA,0,1,3,2,1,NA,1,2
1,NA,NA,NA,NA,NA,NA,1,2,3,1,1,NA,NA,1
1,53,1,21,5,1,NA,NA,1,3,2,1,NA,4,3
1,68,3,14,1,1,NA,1,1,3,2,3,NA,2,3
1,44,3,6,1,1,NA,0,1,3,2,1,NA,3,NA
0,67,1,NA,1,2,NA,1,1,3,2,1,NA,2,1
1,31,1,2,NA,1,NA,NA,1,3,2,3,NA,2,3
1,60,1,6,1,1,NA,0,2,3,1,3,NA,1,2
1,27,3,1,5,1,NA,0,2,3,1,3,NA,2,3
1,65,1,NA,1,2,NA,1,NA,3,NA,1,NA,2,3
1,56,1,23,1,1,NA,NA,1,2,2,3,NA,4,2
1,37,1,11,1,1,NA,0,1,3,2,1,NA,1,2
1,32,1,1,1,1,NA,0,1,3,2,3,NA,2,3
1,30,3,1,NA,1,NA,0,2,3,1,3,NA,2,NA
1,52,4,25,1,2,NA,1,2,3,1,2,NA,1,1
1,43,3,11,1,1,NA,0,1,3,2,3,NA,1,3
1,30,4,21,NA,1,NA,NA,2,1,1,2,NA,4,2
1,50,1,22,1,1,NA,1,2,3,1,2,NA,4,2
0,38,1,2,2,2,NA,0,1,3,2,1,NA,1,NA
1,43,1,6,5,1,NA,0,2,3,1,3,NA,1,3
0,63,1,3,1,2,NA,1,1,3,2,3,NA,2,2
1,30,1,NA,1,2,NA,1,2,3,1,3,NA,2,3
1,28,4,NA,NA,1,NA,NA,1,1,3,1,NA,4,2
1,37,1,6,1,1,NA,0,2,3,1,1,NA,2,3
1,42,4,22,4,1,NA,0,2,3,1,3,NA,2,2
1,18,1,NA,NA,2,NA,NA,1,1,3,2,NA,2,2
1,46,3,6,5,1,NA,0,2,3,1,3,NA,1,3
1,50,1,7,NA,2,NA,NA,1,1,3,1,NA,1,NA
1,64,1,22,1,1,NA,1,1,3,2,1,NA,4,1
1,29,1,2,1,1,NA,0,2,3,1,1,NA,2,2
1,42,4,NA,1,1,NA,0,2,3,1,1,NA,4,3
1,40,1,14,1,1,NA,0,1,3,2,1,NA,2,3
1,29,1,6,5,1,NA,0,1,2,2,1,NA,1,2
1,36,3,NA,1,2,NA,0,2,3,1,3,NA,2,3
1,44,1,11,1,1,NA,1,1,3,2,3,NA,1,2
1,30,4,23,1,1,NA,NA,1,3,2,1,NA,4,1
1,NA,4,NA,NA,1,NA,0,2,3,1,1,NA,4,3
1,37,1,12,1,1,NA,0,2,3,1,NA,NA,2,3
0,NA,NA,NA,NA,NA,NA,0,1,3,2,1,NA,4,3
1,22,3,4,NA,1,NA,0,2,3,1,3,NA,1,3
1,49,4,NA,1,1,NA,1,2,3,1,NA,NA,4,NA
1,38,4,24,1,1,NA,0,1,3,2,NA,NA,4,1
1,51,4,6,4,1,NA,NA,1,3,2,1,NA,4,2
0,70,1,5,1,2,NA,NA,1,1,3,3,NA,2,2
1,49,1,5,1,1,NA,1,1,3,2,1,NA,1,3
1,NA,NA,NA,NA,NA,NA,1,1,3,2,1,NA,1,1
1,42,3,12,5,1,NA,1,2,3,1,1,NA,1,2
1,26,1,NA,1,1,NA,NA,2,1,1,3,NA,4,3
1,34,1,23,NA,1,NA,0,2,3,1,1,NA,4,3
1,NA,1,1,4,2,NA,1,1,3,2,1,NA,1,3
1,65,3,7,4,2,NA,1,1,3,2,NA,NA,4,NA
0,18,1,1,2,1,NA,NA,1,1,3,2,NA,1,2
1,36,1,22,1,1,NA,0,1,3,2,1,NA,1,1
1,45,3,25,NA,1,NA,1,NA,3,NA,1,NA,4,1
1,36,3,2,4,2,NA,NA,1,1,3,3,NA,4,3
1,47,3,24,1,1,NA,NA,1,3,2,3,NA,4,2
1,29,1,3,1,1,NA,1,2,3,1,2,NA,4,3
1,71,1,6,2,1,NA,NA,1,1,3,1,NA,4,2
1,43,1,6,1,1,NA,1,2,2,1,1,NA,3,3
1,46,1,23,1,1,NA,NA,1,1,3,3,NA,2,3
1,60,4,23,1,1,NA,NA,1,1,3,1,NA,2,1
1,60,1,4,1,1,NA,0,2,3,1,3,NA,2,3
1,44,1,5,1,1,NA,0,2,3,1,1,NA,1,3
1,44,1,27,1,1,NA,NA,2,1,1,3,NA,4,2
1,44,2,14,1,1,NA,NA,1,1,3,3,NA,4,2
1,37,1,23,1,1,NA,0,1,3,2,NA,NA,4,3
1,18,1,1,NA,2,NA,NA,2,3,1,1,NA,2,3
1,23,4,14,NA,1,NA,NA,1,1,3,3,NA,1,3
1,47,4,22,2,1,NA,0,1,3,2,1,NA,4,NA
1,62,3,6,1,2,NA,NA,1,2,2,1,NA,4,NA
1,56,1,1,1,1,NA,NA,2,1,1,3,NA,4,2
1,44,1,11,1,1,NA,1,2,3,1,1,NA,1,3
1,37,1,21,NA,1,NA,NA,2,1,1,3,NA,4,3
1,34,1,NA,2,1,NA,0,2,3,1,1,NA,2,NA
0,20,3,7,2,1,NA,NA,2,3,1,3,NA,4,2
1,37,4,24,2,1,NA,NA,1,1,3,3,NA,4,2
1,25,3,NA,1,2,NA,0,1,3,2,2,NA,1,1
1,19,1,NA,4,1,NA,1,2,3,1,1,NA,1,3
1,28,1,12,NA,1,NA,1,1,3,2,1,NA,1,2
0,24,3,13,1,2,NA,0,2,3,1,2,NA,4,NA
1,21,1,2,4,1,NA,0,1,3,2,3,NA,1,3
0,37,1,1,1,2,NA,NA,1,1,3,1,NA,2,2
0,34,4,1,4,2,NA,1,2,3,1,1,NA,3,3
1,30,1,1,NA,1,NA,0,1,3,2,3,NA,4,3
0,26,1,NA,NA,1,NA,1,2,3,1,3,NA,3,3
1,47,1,3,2,1,NA,0,1,3,2,1,NA,NA,NA
0,27,4,2,NA,1,NA,NA,1,2,2,3,NA,4,1
1,36,1,12,4,1,NA,0,2,3,1,3,NA,3,2
1,52,3,23,1,1,NA,NA,2,1,1,1,NA,4,1
1,45,NA,24,1,1,NA,NA,1,3,2,3,NA,2,1
1,24,1,21,NA,1,NA,NA,1,1,3,NA,NA,4,1
1,23,1,4,NA,1,NA,0,2,3,1,2,NA,4,NA
0,67,1,12,1,2,NA,NA,1,3,2,3,NA,4,1
0,40,4,24,1,1,NA,NA,2,1,1,1,NA,4,1
1,32,1,24,1,1,NA,NA,1,1,3,2,NA,4,1
1,20,1,4,NA,1,NA,NA,1,2,2,1,NA,1,1
1,45,1,1,4,2,NA,1,1,3,2,1,NA,1,1
1,31,4,22,1,1,NA,NA,1,1,3,3,NA,4,NA
0,38,3,23,4,1,NA,1,2,3,1,3,NA,2,2
1,31,3,25,1,1,NA,1,2,3,1,3,NA,4,3
0,33,4,21,1,1,NA,NA,1,1,3,1,NA,3,2
0,53,1,12,1,1,NA,NA,1,2,2,3,NA,1,2
0,50,NA,23,1,1,NA,1,1,2,2,3,NA,2,3
1,18,3,14,NA,1,NA,NA,2,3,1,3,NA,3,NA
0,56,4,5,1,1,NA,NA,1,2,2,2,NA,4,2
1,22,1,2,NA,2,NA,NA,1,1,3,3,NA,4,2
1,24,1,12,5,2,NA,NA,2,1,1,2,NA,3,3
0,18,1,1,1,2,NA,NA,1,1,3,1,NA,4,2
0,24,3,22,1,1,NA,1,1,3,2,1,NA,1,2
1,24,1,6,2,2,NA,NA,1,1,3,1,NA,3,NA
0,20,1,12,1,1,NA,1,1,3,2,3,NA,1,3
1,21,1,11,NA,1,NA,NA,1,1,3,3,NA,4,1
0,22,1,6,NA,2,NA,NA,2,2,1,3,NA,4,3
0,26,1,11,1,1,NA,0,1,3,2,3,NA,1,NA
0,NA,NA,NA,1,1,NA,NA,2,NA,1,1,NA,2,2
0,68,1,3,3,2,NA,1,1,3,2,1,NA,3,1
0,47,1,21,4,1,NA,NA,2,1,1,3,NA,4,NA
0,53,1,12,1,1,NA,1,1,2,2,1,NA,1,2
1,18,3,NA,NA,2,NA,NA,1,3,2,3,NA,4,2
1,46,1,3,1,1,NA,1,2,3,1,3,NA,2,2
0,25,NA,24,1,1,NA,1,2,3,1,3,NA,2,2
0,21,1,3,NA,1,NA,NA,2,1,1,3,NA,1,3
1,31,3,11,1,1,NA,1,2,3,1,3,NA,1,2
0,41,3,22,1,1,NA,NA,2,1,1,1,NA,2,1
0,22,3,11,NA,1,NA,NA,2,2,1,1,NA,4,NA
0,21,2,NA,NA,1,NA,NA,2,3,1,NA,NA,4,3
1,24,1,11,NA,1,NA,NA,1,2,2,NA,NA,4,NA
0,50,3,24,1,1,NA,NA,2,1,1,1,NA,4,NA
0,23,3,22,2,1,NA,NA,2,1,1,1,NA,4,1
0,23,3,12,NA,2,NA,NA,1,2,2,1,NA,1,2
0,52,4,22,2,1,NA,NA,2,1,1,3,NA,3,2
0,46,2,12,5,1,NA,1,1,3,2,3,NA,4,2
0,60,3,3,1,2,NA,NA,NA,2,NA,3,NA,2,2
0,21,1,11,1,2,NA,NA,1,3,2,NA,NA,1,NA
0,19,1,13,2,1,NA,NA,1,1,3,1,NA,4,2
0,NA,NA,NA,NA,NA,NA,0,1,3,2,1,NA,NA,NA
1,61,1,6,4,1,NA,NA,1,3,2,2,NA,1,2
1,46,1,3,1,1,NA,NA,2,3,1,NA,NA,4,NA
0,43,1,NA,3,2,NA,NA,2,1,1,1,NA,2,NA
1,18,1,4,NA,1,NA,NA,NA,3,NA,3,NA,2,2
0,26,4,11,1,1,NA,1,1,3,2,3,NA,2,1
0,18,1,3,NA,1,NA,NA,1,3,2,3,NA,3,NA
1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,4,3
0,23,4,23,NA,1,NA,0,2,3,1,3,NA,4,NA
1,43,4,22,4,1,NA,NA,2,1,1,1,NA,1,NA
0,26,1,5,1,1,NA,1,2,3,1,3,NA,4,NA
0,39,2,3,1,1,NA,NA,2,2,1,3,NA,2,NA
0,30,1,NA,NA,2,NA,0,1,3,2,1,NA,4,3
0,19,1,5,NA,1,NA,NA,1,3,2,1,NA,4,1
1,19,4,3,NA,1,NA,NA,1,3,2,3,NA,3,3
0,26,3,12,NA,1,NA,NA,2,2,1,3,NA,4,2
0,24,4,22,NA,1,NA,NA,1,3,2,1,NA,3,2
1,48,2,6,2,1,NA,1,1,NA,NA,1,NA,1,3
1,38,3,21,1,1,NA,NA,2,1,1,NA,NA,4,3
1,47,1,1,1,1,NA,0,1,3,2,3,NA,1,3
0,45,1,1,1,2,NA,1,1,2,2,1,NA,1,3
1,86,1,11,1,2,NA,NA,2,2,1,1,NA,4,1
0,67,1,NA,1,2,NA,1,1,3,2,3,NA,2,2
0,19,1,5,NA,1,NA,NA,1,2,2,3,NA,1,3
1,49,1,NA,5,2,NA,NA,1,1,3,1,NA,1,2
0,19,1,NA,NA,2,NA,NA,2,1,1,1,NA,4,2
1,40,1,NA,2,1,NA,0,2,3,1,NA,NA,1,NA
1,21,3,3,NA,1,NA,NA,1,3,2,3,NA,1,3
0,30,1,1,NA,1,NA,NA,1,1,3,3,NA,4,NA
1,NA,1,NA,1,1,NA,0,1,3,2,3,NA,4,2
1,46,3,23,1,1,NA,NA,1,1,3,3,NA,4,2
1,31,4,22,NA,1,NA,NA,1,3,2,1,NA,2,2
0,19,3,2,NA,1,NA,NA,1,1,3,1,NA,1,3
0,18,1,14,NA,1,NA,NA,2,2,1,NA,NA,3,2
1,35,1,4,4,1,NA,0,1,3,2,1,NA,1,2
0,43,1,NA,5,2,NA,NA,1,3,2,3,NA,4,3
1,46,1,6,1,1,NA,NA,2,1,1,3,NA,3,3
0,20,1,2,NA,2,NA,NA,2,3,1,3,NA,3,2
0,21,1,1,1,2,NA,0,1,3,2,1,NA,4,3
0,21,2,21,NA,1,NA,NA,1,1,3,1,NA,1,2
0,31,1,1,2,2,NA,NA,1,1,3,3,NA,2,3
0,34,1,1,3,1,NA,0,1,3,2,3,NA,2,3
1,38,1,1,2,1,NA,0,1,3,2,1,NA,2,3
1,30,3,5,NA,1,NA,0,1,3,2,3,NA,1,NA
1,26,3,13,NA,1,NA,1,2,3,1,NA,NA,3,2
1,37,4,21,1,1,NA,0,2,3,1,NA,NA,2,3
1,36,1,12,2,1,NA,NA,1,1,3,3,NA,3,2
1,25,1,22,2,1,NA,NA,1,1,3,1,NA,2,2
1,38,3,21,1,1,NA,NA,2,3,1,1,NA,4,NA
1,37,4,14,NA,1,NA,0,2,3,1,1,NA,1,2
1,44,NA,NA,NA,2,NA,NA,2,3,1,3,NA,3,2
0,44,1,4,4,1,NA,NA,2,3,1,NA,NA,4,3
0,57,1,NA,1,2,NA,0,1,3,2,1,NA,4,3
0,28,1,7,5,2,NA,0,1,3,2,3,NA,3,3
1,18,1,1,NA,2,NA,NA,1,1,3,3,NA,4,NA
1,25,1,1,NA,1,NA,1,1,3,2,1,NA,1,2
0,34,1,1,1,2,NA,0,1,3,2,1,NA,1,NA
1,19,1,6,NA,1,NA,NA,1,3,2,2,NA,2,3
0,21,1,4,NA,2,NA,NA,1,3,2,NA,NA,2,2
0,39,1,3,NA,2,NA,1,1,3,2,1,NA,3,3
1,22,1,NA,2,1,NA,0,2,3,1,1,NA,1,3
1,51,1,21,1,1,NA,1,1,3,2,2,NA,2,2
1,18,1,1,1,1,NA,NA,1,1,3,1,NA,1,1
0,35,1,NA,5,1,NA,NA,1,1,3,3,NA,4,2
1,21,2,NA,NA,2,NA,0,1,3,2,1,NA,4,3
1,22,3,3,1,1,NA,NA,1,3,2,3,NA,4,NA
1,18,1,NA,NA,2,NA,NA,1,1,3,NA,NA,4,3
1,18,1,4,NA,1,NA,NA,1,1,3,3,NA,4,3
0,24,1,NA,1,2,NA,0,1,3,2,3,NA,2,3
1,38,3,6,1,1,NA,NA,1,3,2,1,NA,4,2
0,23,1,4,5,1,NA,0,1,3,2,1,NA,1,3
1,NA,1,NA,NA,1,NA,NA,1,1,3,2,NA,2,NA
0,39,3,6,NA,1,NA,1,1,3,2,1,NA,2,2
0,46,1,12,1,1,NA,0,1,2,2,NA,NA,2,NA
1,26,1,NA,1,1,NA,1,2,3,1,3,NA,4,2
1,51,3,22,1,1,NA,NA,1,1,3,1,NA,4,1
1,35,1,7,5,1,NA,NA,1,3,2,NA,NA,2,3
1,21,3,5,1,1,NA,0,2,2,1,1,NA,1,2
1,35,1,4,2,1,NA,NA,2,3,1,3,NA,3,NA
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
0,35,1,NA,5,1,NA,NA,2,3,1,1,NA,1,3
1,27,4,26,NA,1,NA,NA,1,3,2,3,NA,4,2
1,45,1,7,1,1,NA,1,1,3,2,1,NA,4,NA
1,61,1,NA,1,2,NA,NA,2,3,1,1,NA,4,3
1,34,1,6,1,1,NA,NA,2,1,1,1,NA,1,2
1,38,4,22,1,1,NA,NA,2,3,1,3,NA,4,1
0,41,1,6,4,1,NA,0,2,3,1,1,NA,2,3
1,35,1,4,5,1,NA,0,2,3,1,3,NA,4,NA
1,49,1,11,5,2,NA,NA,1,1,3,3,NA,3,1
0,54,1,12,4,1,NA,NA,1,1,3,1,NA,2,2
0,NA,1,2,1,2,NA,0,1,3,2,1,NA,1,3
1,NA,NA,NA,NA,NA,NA,1,1,3,2,2,NA,2,2
1,28,1,11,1,1,NA,NA,1,1,3,3,NA,2,3
1,29,3,21,NA,1,NA,NA,1,2,2,3,NA,4,2
1,37,NA,25,1,1,NA,NA,1,2,2,3,NA,4,1
0,NA,1,2,NA,1,NA,NA,1,1,3,2,NA,2,2
1,47,1,14,4,1,NA,NA,2,3,1,1,NA,4,NA
0,54,1,6,1,2,NA,NA,1,1,3,1,NA,4,2
0,27,4,12,5,1,NA,1,2,3,1,3,NA,2,2
0,20,1,21,NA,1,NA,NA,2,1,1,3,NA,3,3
1,26,3,NA,5,2,NA,NA,1,1,3,2,NA,4,NA
1,20,1,NA,NA,1,NA,NA,1,3,2,1,NA,3,1
0,42,1,4,4,2,NA,NA,2,NA,1,3,NA,4,3
1,39,3,24,1,1,NA,NA,2,1,1,3,NA,4,1
1,21,1,NA,2,2,NA,NA,1,NA,NA,2,NA,4,NA
1,46,3,5,NA,2,NA,1,1,3,2,3,NA,4,NA
0,48,1,4,NA,1,NA,NA,1,1,3,3,NA,4,NA
1,42,3,23,1,1,NA,1,2,3,1,3,NA,2,2
1,24,3,11,1,1,NA,NA,2,1,1,3,NA,2,3
1,52,4,24,1,1,NA,NA,2,3,1,3,NA,4,2
1,35,4,21,1,1,NA,NA,2,1,1,1,NA,4,NA
0,63,2,6,4,2,NA,NA,2,1,1,1,NA,3,NA
1,48,4,12,2,1,NA,NA,1,1,3,3,NA,4,1
1,41,NA,23,1,1,NA,1,1,3,2,3,NA,2,2
0,27,1,11,4,2,NA,NA,1,1,3,2,NA,1,3
0,22,1,2,2,1,NA,0,2,3,1,1,NA,1,3
0,76,4,21,3,2,NA,NA,1,1,3,1,NA,4,3
1,47,1,24,1,1,NA,NA,1,1,3,NA,NA,3,2
0,25,3,4,1,2,NA,NA,2,1,1,3,NA,3,NA
1,30,1,12,1,1,NA,NA,1,2,2,3,NA,4,NA
0,34,4,25,1,1,NA,NA,2,1,1,3,NA,4,2
